par,fecha,wk,lado,conf,rgo_u,R_W,rr_W,R_D,rr_D,R_H4,rr_H4,coste
NAS100,2024-02-02 00:45:00,2024-01-28,1,0,3.155000000002474,-1.0,47.93438985733172,,,,,0.47543581616444497
NAS100,2024-02-07 10:30:00,2024-02-04,-1,3,17.031999999999243,-1.0,37.846465476751256,-1.0,17.03657820573122,-1.0,11.842472992015612,0.08806951620479489
NAS100,2024-02-08 01:00:00,2024-02-04,-1,0,6.712999999999738,-1.0,95.2380455832003,,,,,0.22344704305080568
NAS100,2024-02-09 01:30:00,2024-02-04,-1,1,2.7659999999996217,-1.0,239.70896601594018,,,-1.0,4.222342733189329,0.5422993492408551
NAS100,2024-02-12 13:00:00,2024-02-11,-1,2,5.011999999998807,73.14405426976964,111.90263367919658,20.903032721473377,20.903032721473377,,,0.2992817238628007
NAS100,2024-02-13 02:30:00,2024-02-11,-1,1,15.77900000000227,-1.0,25.34095950313341,,,-1.0,1.3822168705237678,0.09506305849545499
NAS100,2024-02-14 00:00:00,2024-02-11,-1,2,4.949000000000524,-1.0,29.48252172155672,,,-1.0,3.149323095574395,0.30309153364312813
NAS100,2024-02-15 00:00:00,2024-02-11,-1,1,6.001000000000204,-1.0,56.31844692551059,,,,,0.24995834027661207
NAS100,2024-02-16 01:15:00,2024-02-11,-1,0,3.4319999999970605,-1.0,118.0300116551132,,,,,0.4370629370633114
NAS100,2024-02-20 10:30:00,2024-02-18,1,2,42.04399999999805,-1.0,13.724288840263249,-1.0,6.686376177338409,,,0.03567690990391184
NAS100,2024-02-21 02:15:00,2024-02-18,1,0,23.043000000001484,-1.0,22.713709152452637,,,,,0.06509569066527376
NAS100,2024-02-22 00:00:00,2024-02-18,1,0,5.088999999999942,-1.0,59.45509923364169,,,,,0.2947533896639845
NAS100,2024-02-23 00:00:00,2024-02-18,1,0,7.3770000000004075,-1.0,5.545885861461028,,,,,0.20333468889791476
NAS100,2024-03-01 10:15:00,2024-02-25,-1,3,14.132999999997992,-1.0,58.8016698507125,-1.0,25.43614236185187,-1.0,10.897261727872648,0.10613457864573786
NAS100,2024-03-04 05:30:00,2024-03-03,-1,0,4.379000000000815,-1.0,115.70906599678109,,,,,0.34254395980811164
NAS100,2024-03-05 01:00:00,2024-03-03,-1,0,8.254000000000815,-1.0,44.738187545428126,,,,,0.18173007026894256
NAS100,2024-03-06 02:15:00,2024-03-03,-1,0,4.911000000000058,-1.0,33.471390755446684,,,,,0.3054367745876567
NAS100,2024-03-07 00:15:00,2024-03-03,-1,1,9.14600000000064,-1.0,18.904329761643247,,,,,0.16400612289524327
NAS100,2024-03-08 02:45:00,2024-03-03,-1,0,4.055000000000291,-1.0,121.2633785449979,,,,,0.3699136868063853
NAS100,2024-03-15 09:00:00,2024-03-10,1,3,65.22000000000116,-1.0,8.766758662986657,-1.0,5.021818460594836,-1.0,3.4771542471633667,0.022999080036798118
NAS100,2024-03-20 14:30:00,2024-03-17,-1,3,51.822000000000116,-1.0,8.529813592682611,-1.0,7.625680213036914,-1.0,3.937401103778342,0.028945235614217836
NAS100,2024-03-21 01:30:00,2024-03-17,-1,3,4.4099999999998545,-1.0,140.7331065759679,-1.0,89.78072562358594,-1.0,14.794784580499124,0.3401360544217799
NAS100,2024-03-22 00:30:00,2024-03-17,-1,1,4.778999999998632,-1.0,121.44569993725996,,,,,0.31387319522921725
NAS100,2024-03-31 21:30:00,2024-03-31,-1,2,8.556000000000495,-1.0,24.719495091162667,-1.0,16.508181393173707,-1.0,6.116643291257542,0.17531556802243026
NAS100,2024-04-01 00:00:00,2024-03-31,-1,1,4.523000000001048,-1.0,46.210479770053055,,,,,0.33163829316817434
NAS100,2024-04-02 00:45:00,2024-03-31,-1,0,2.9439999999995052,-1.0,37.016644021744995,,,,,0.509510869565303
NAS100,2024-04-15 13:45:00,2024-04-14,1,2,46.324000000000524,-1.0,12.610202055090067,,,-1.0,9.256087557205634,0.03238062343493617
NAS100,2024-04-16 00:30:00,2024-04-14,1,0,13.33299999999872,-1.0,50.30135753394329,,,,,0.11250281257032506
NAS100,2024-04-17 00:30:00,2024-04-14,1,1,4.1229999999995925,-1.0,138.8930390492495,,,,,0.36381275770073934
NAS100,2024-04-18 01:15:00,2024-04-14,1,1,16.807999999997264,-1.0,45.36678962399605,,,,,0.08924321751548335
NAS100,2024-04-19 00:45:00,2024-04-14,1,0,8.455999999998312,-1.0,131.97599337750995,,,,,0.17738883632926908
NAS100,2024-04-28 22:30:00,2024-04-28,-1,2,4.199000000000524,-1.0,182.85044058106809,-1.0,55.5529888068518,-1.0,11.521314598712687,0.35722791140743343
NAS100,2024-04-29 00:30:00,2024-04-28,-1,2,7.80000000000291,-1.0,99.27910256406557,-1.0,7.046923076920493,-1.0,4.374615384613674,0.19230769230762054
NAS100,2024-04-30 01:45:00,2024-04-28,-1,0,2.135999999998603,-1.0,355.91338951334296,,,,,0.7022471910116952
NAS100,2024-05-01 00:00:00,2024-04-28,-1,2,5.335000000002765,-1.0,74.44123711336353,,,4.59025304592035,4.59025304592035,0.28116213683209423
NAS100,2024-05-02 00:00:00,2024-04-28,-1,0,2.256999999997788,-1.0,191.68010633603322,,,,,0.6645990252554143
NAS100,2024-05-03 01:15:00,2024-04-28,-1,0,6.501000000000204,-1.0,97.75234579295206,,,,,0.2307337332717971
NAS100,2024-05-06 08:30:00,2024-05-05,-1,2,13.757999999997992,-1.0,48.408198866121324,,,-1.0,4.2503997674088625,0.10902747492369669
NAS100,2024-05-07 00:30:00,2024-05-05,-1,2,3.15400000000227,-1.0,251.7863031069837,,,-1.0,4.66423589092858,0.4755865567529868
NAS100,2024-05-08 02:00:00,2024-05-05,-1,1,5.477999999999156,-1.0,146.8765972983067,,,,,0.2738225629792317
NAS100,2024-05-09 01:15:00,2024-05-05,-1,0,7.02100000000064,-1.0,108.68038740919081,,,,,0.21364477994585718
NAS100,2024-05-10 00:00:00,2024-05-05,-1,0,3.2449999999989814,-1.0,257.04160246541153,,,,,0.4622496147921328
NAS100,2024-05-14 12:00:00,2024-05-12,-1,0,8.488999999997759,-1.0,41.763929791506285,,,,,0.17669925786316362
NAS100,2024-05-15 01:15:00,2024-05-12,-1,0,2.600000000002183,-1.0,169.79538461524237,,,,,0.5769230769225926
NAS100,2024-05-16 01:30:00,2024-05-12,-1,0,5.033999999999651,-1.0,150.87425506556474,,,,,0.29797377830752964
NAS100,2024-05-17 02:30:00,2024-05-12,-1,2,8.455999999998312,-1.0,82.42419583729212,,,2.3666035950811777,2.3666035950811777,0.17738883632926908
NAS100,2024-05-20 10:15:00,2024-05-19,-1,1,5.855999999999767,-1.0,100.7493169398943,,,,,0.25614754098361675
NAS100,2024-05-21 00:15:00,2024-05-19,-1,1,2.16899999999805,-1.0,271.609958506468,,,,,0.6915629322274544
NAS100,2024-05-22 02:00:00,2024-05-19,-1,0,16.610000000000582,-1.0,38.646056592412855,,,,,0.09030704394942489
NAS100,2024-05-23 00:00:00,2024-05-19,-1,3,3.9569999999985157,-1.0,204.58276472082468,-1.0,71.58099570384266,-1.0,25.833459691695758,0.37907505686140075
NAS100,2024-05-24 02:00:00,2024-05-19,-1,0,10.054000000000087,-1.0,55.14561368609436,,,,,0.1491943505072595
NAS100,2024-05-30 15:45:00,2024-05-26,1,3,54.0109999999986,-1.0,7.531002943844993,-1.0,5.443354131565937,-1.0,3.4221362315085284,0.027772120493974168
NAS100,2024-05-31 00:15:00,2024-05-26,1,0,2.2010000000009313,-1.0,206.2953203088634,,,,,0.6815084052700433
NAS100,2024-06-05 11:45:00,2024-06-02,-1,3,22.33299999999872,-1.0,32.52133613934735,-1.0,20.1336139345375,-1.0,10.51108225495974,0.06716518156987802
NAS100,2024-06-06 03:15:00,2024-06-02,-1,1,7.5570000000006985,-1.0,113.99563318776241,,,,,0.19849146486699237
NAS100,2024-06-07 00:30:00,2024-06-02,-1,2,8.66700000000128,-1.0,99.3242182992816,,,-1.0,2.0395754009457794,0.17307026652818489
NAS100,2024-06-11 14:30:00,2024-06-09,-1,3,29.888999999999214,-1.0,26.177958446251846,-1.0,7.839405801465564,-1.0,6.926728896918762,0.05018568704205693
NAS100,2024-06-12 05:30:00,2024-06-09,-1,2,4.976999999998952,-1.0,169.85453084190874,-1.0,54.242716495892545,,,0.30138637733580786
NAS100,2024-06-13 00:00:00,2024-06-09,-1,3,2.1790000000000873,-1.0,558.5892611289363,-1.0,182.55575952270985,-1.0,17.5309775126201,0.6883891693437081
NAS100,2024-06-14 01:00:00,2024-06-09,-1,0,4.943999999999505,-1.0,247.13673139161068,,,,,0.3033980582524575
NAS100,2024-06-16 18:30:00,2024-06-16,-1,3,5.066999999999098,-1.0,149.38267219264523,-1.0,42.619893428071876,-1.0,6.995066114072591,0.2960331557134926
NAS100,2024-06-17 04:15:00,2024-06-16,-1,2,21.0679999999993,-1.0,36.59322194797919,,,2.4761723941524214,2.4761723941524214,0.07119802544143011
NAS100,2024-06-18 00:00:00,2024-06-16,-1,0,2.647000000000844,-1.0,362.1333585189624,,,,,0.5666792595389202
NAS100,2024-06-19 00:00:00,2024-06-16,-1,0,3.345000000001164,-1.0,296.88460388629363,,,,,0.4484304932733865
NAS100,2024-06-20 00:00:00,2024-06-16,-1,3,6.190000000002328,-1.0,171.90274636503997,-1.0,12.444911147006572,-1.0,8.662520193857675,0.24232633279473922
NAS100,2024-06-21 01:30:00,2024-06-16,-1,2,4.587999999999738,-1.0,188.19158674804885,,,-1.0,8.604620749782347,0.326939843068894
NAS100,2024-06-24 09:30:00,2024-06-23,1,2,16.57600000000093,-1.0,27.443472490346075,,,-1.0,7.529621138995807,0.09049227799227291
NAS100,2024-06-25 02:15:00,2024-06-23,1,1,12.532999999999447,-1.0,44.94295061039059,,,,,0.1196840341498497
NAS100,2024-06-26 00:15:00,2024-06-23,1,0,8.953999999997905,-1.0,39.83973643065509,,,,,0.16752289479566126
NAS100,2024-06-27 00:00:00,2024-06-23,1,1,5.088999999999942,11.253291412851382,84.31970917665704,,,,,0.2947533896639845
NAS100,2024-06-28 01:30:00,2024-06-23,1,1,6.8879999999990105,-1.0,33.24172473868087,,,,,0.21777003484323687
NAS100,2024-07-03 04:45:00,2024-06-30,-1,1,15.254000000000815,-1.0,37.076635636552304,-1.0,23.23908483020732,,,0.09833486298675231
NAS100,2024-07-04 00:15:00,2024-06-30,-1,0,2.434000000001106,-1.0,290.5184880853238,,,,,0.6162695152010347
NAS100,2024-07-05 03:15:00,2024-06-30,-1,2,17.52100000000064,-1.0,42.591404600192426,-1.0,4.133496946521102,-1.0,2.6691398892756073,0.08561155185206011
NAS100,2024-07-08 09:15:00,2024-07-07,-1,3,8.52100000000064,-1.0,97.23565309235254,-1.0,6.2448069475408445,-1.0,3.8910925947654675,0.17603567656377037
NAS100,2024-07-09 01:00:00,2024-07-07,-1,1,4.076000000000931,-1.0,230.82556427865126,,,,,0.36800785083406706
NAS100,2024-07-10 02:00:00,2024-07-07,-1,0,3.6339999999981956,-1.0,249.4680792516371,,,,,0.41276829939481147
NAS100,2024-07-11 00:00:00,2024-07-07,-1,2,2.746000000002823,-1.0,394.95812090272454,,,-1.0,10.127458120891871,0.5462490895842891
NAS100,2024-07-12 00:15:00,2024-07-07,-1,1,8.043000000001484,-1.0,79.31816486384193,,,,,0.18649757553148366
NAS100,2024-07-17 05:30:00,2024-07-14,1,2,22.30199999999968,-1.0,27.618330194601754,-1.0,15.248811765761207,-1.0,8.729217110573172,0.06725854183481399
NAS100,2024-07-18 00:45:00,2024-07-14,1,0,13.788999999997031,-1.0,65.11552686925766,,,,,0.10878236275294241
NAS100,2024-07-19 04:15:00,2024-07-14,1,2,46.86899999999878,-1.0,23.472295120442688,,,2.5650856642984685,2.5650856642984685,0.03200409652435595
NAS100,2024-07-24 08:45:00,2024-07-21,1,3,25.389000000002852,-1.0,44.342471148917696,-1.0,17.636220410411962,-1.0,4.709401709401145,0.05908070424198793
NAS100,2024-07-25 00:15:00,2024-07-21,1,0,12.71099999999933,-1.0,116.70639603493638,,,,,0.11800802454567531
NAS100,2024-07-26 00:00:00,2024-07-21,1,0,11.588999999999942,-1.0,143.62844076279288,,,,,0.12943308309603999
NAS100,2024-07-30 13:00:00,2024-07-28,1,3,74.4220000000023,-1.0,15.785184488457219,-1.0,6.6275026201927485,-1.0,5.874606971056725,0.02015533041304928
NAS100,2024-07-31 00:15:00,2024-07-28,1,0,3.9789999999993597,-1.0,239.73309876857365,,,,,0.3769791404876203
NAS100,2024-08-01 00:45:00,2024-07-28,1,1,10.944999999999709,-1.0,35.037642759251824,,,,,0.13704888076747737
NAS100,2024-08-02 00:45:00,2024-07-28,1,1,19.365999999998166,-1.0,65.69642672726026,,,,,0.07745533409068171
NAS100,2024-08-04 18:45:00,2024-08-04,1,3,3.9679999999971187,-1.0,339.73689516153723,-1.0,112.989919354921,-1.0,54.911542338750266,0.37802419354866157
NAS100,2024-08-05 05:00:00,2024-08-04,1,2,33.4900000000016,-1.0,56.20313526425526,-1.0,17.14708868318812,,,0.0447894893998187
NAS100,2024-08-06 00:00:00,2024-08-04,1,0,9.822000000000116,-1.0,131.91121971085138,,,,,0.15271838729382836
NAS100,2024-08-07 00:15:00,2024-08-04,1,0,24.57800000000134,-1.0,52.318618276504544,,,,,0.06103018960045237
NAS100,2024-08-08 00:00:00,2024-08-04,1,1,41.34400000000096,-1.0,40.257062693497495,,,,,0.03628095975232114
NAS100,2024-08-09 02:00:00,2024-08-04,1,1,24.381000000001222,-1.0,47.446659283866154,,,3.473934621221282,3.473934621221282,0.06152331733726774
NAS100,2024-08-12 05:15:00,2024-08-11,-1,1,14.977999999999156,-1.0,87.1494191480888,-1.0,8.328548537855923,,,0.10014688209374313
NAS100,2024-08-13 00:00:00,2024-08-11,-1,0,3.977999999999156,-1.0,338.24660633491385,,,,,0.3770739064857512
NAS100,2024-08-14 00:30:00,2024-08-11,-1,0,4.276999999998225,-1.0,415.9562777649615,,,,,0.35071311667070904
NAS100,2024-08-15 00:00:00,2024-08-11,-1,0,2.988999999997759,-1.0,630.3261960526646,,,,,0.5018400802947891
NAS100,2024-08-16 02:00:00,2024-08-11,-1,3,3.9659999999967113,-1.0,588.244831064533,-1.0,141.45511850743003,-1.0,22.561522945052243,0.37821482602149364
NAS100,2024-08-18 23:30:00,2024-08-18,-1,2,35.4429999999993,-1.0,32.203820218379484,-1.0,5.809045509691818,0.775583330982195,0.775583330982195,0.04232147391586574
NAS100,2024-08-19 01:00:00,2024-08-18,-1,0,10.055000000000291,-1.0,109.54530084534731,,,,,0.14917951268025426
NAS100,2024-08-20 03:30:00,2024-08-18,-1,3,17.156000000002678,-1.0,81.87415481462921,-1.0,22.639951037534146,3.957216134296387,3.957216134296387,0.08743296805780869
NAS100,2024-08-21 01:00:00,2024-08-18,-1,2,6.289000000000669,-1.0,213.30545396722155,,,-1.0,9.381459691523887,0.23851168707264117
NAS100,2024-08-22 01:15:00,2024-08-18,-1,1,3.4239999999990687,-1.0,408.9921144860923,,,,,0.43808411214965187
NAS100,2024-08-23 00:45:00,2024-08-18,-1,2,6.842999999997119,-1.0,173.25924302213946,,,-1.0,6.803594914514146,0.21920210434029397
NAS100,2024-08-27 09:45:00,2024-08-25,1,3,99.70999999999913,-1.0,4.672991675860066,-1.0,3.006729515595284,1.039364156052582,1.039364156052582,0.015043626516899139
NAS100,2024-08-28 01:15:00,2024-08-25,1,0,10.95600000000195,-1.0,34.50666301569304,,,,,0.13691128148957038
NAS100,2024-08-29 01:00:00,2024-08-25,1,0,3.790000000000873,-1.0,188.8738786279254,,,,,0.3957783641160038
NAS100,2024-08-30 00:00:00,2024-08-25,1,0,2.4350000000013097,-1.0,226.08583162205508,,,,,0.6160164271043914
NAS100,2024-09-03 15:45:00,2024-09-01,1,3,98.72199999999793,-1.0,8.17819736229026,-1.0,6.787524563927143,-1.0,5.156692530540429,0.015194181641377114
NAS100,2024-09-04 01:45:00,2024-09-01,1,1,17.377000000000407,-1.0,55.40599643206412,,,,,0.08632099902169332
NAS100,2024-09-05 00:45:00,2024-09-01,1,0,5.346999999997934,-1.0,169.24929867221846,,,,,0.2805311389565326
NAS100,2024-09-06 00:00:00,2024-09-01,1,1,19.320999999999913,-1.0,47.833445473837095,,,,,0.07763573314010697
NAS100,2024-09-08 19:15:00,2024-09-08,1,1,59.53199999999924,18.17194114089927,20.485150843244245,8.771585029899976,8.771585029899976,,,0.025196532957065428
NAS100,2024-09-09 01:15:00,2024-09-08,1,0,2.0010000000002037,-1.0,552.5677161418737,,,,,0.7496251874062205
NAS100,2024-09-10 01:30:00,2024-09-08,1,1,18.09900000000198,-1.0,56.852091275754894,,,-1.0,4.467429139730975,0.08287750704457904
NAS100,2024-09-11 00:15:00,2024-09-08,1,2,23.33400000000256,-1.0,39.2397788634567,,,-1.0,4.222807919773251,0.06428387760348998
NAS100,2024-09-12 00:15:00,2024-09-08,1,0,7.055000000000291,-1.0,50.21346562721284,,,,,0.21261516654853835
NAS100,2024-09-13 00:00:00,2024-09-08,1,0,4.667999999997846,-1.0,43.70394173095462,,,,,0.32133676092559815
NAS100,2024-09-17 08:30:00,2024-09-15,-1,3,35.611000000000786,-1.0,33.15764791777743,-1.0,7.062396450534785,-1.0,1.5369969953104146,0.04212181629271761
NAS100,2024-09-18 00:15:00,2024-09-15,-1,0,7.466000000000349,-1.0,146.13648540047538,,,,,0.20091079560674122
NAS100,2024-09-19 00:00:00,2024-09-15,-1,2,17.60099999999875,-1.0,71.4440656780916,,,-1.0,9.928072268621944,0.08522243054372516
NAS100,2024-09-20 02:00:00,2024-09-15,-1,0,7.65400000000227,-1.0,189.71779461713717,,,,,0.19597596028214725
NAS100,2024-09-24 12:45:00,2024-09-22,-1,1,57.409999999999854,-1.0,11.31935202926324,-1.0,3.6509318933983463,,,0.026127852290541785
NAS100,2024-09-25 01:30:00,2024-09-22,-1,0,30.14600000000064,-1.0,19.689312014860594,,,,,0.04975784515358483
NAS100,2024-09-26 00:15:00,2024-09-22,-1,0,3.3879999999990105,-1.0,252.7809917356117,,,,,0.44273907910284477
NAS100,2024-09-27 01:00:00,2024-09-22,-1,2,11.28900000000067,-1.0,74.77969705022161,,,5.890690052262916,5.890690052262916,0.13287270794578004
NAS100,2024-10-01 10:30:00,2024-09-29,1,3,79.51299999999901,-1.0,7.147258938789963,-1.0,4.693408625004796,-1.0,4.6179869958371995,0.018864839711745483
NAS100,2024-10-02 00:45:00,2024-09-29,1,2,18.832000000002154,-1.0,31.430649957515428,,,-1.0,3.5100361087505942,0.07965165675445138
NAS100,2024-10-03 00:15:00,2024-09-29,1,0,4.077000000001135,-1.0,138.9997547215697,,,,,0.3679175864605304
NAS100,2024-10-04 00:45:00,2024-09-29,1,1,10.833999999998923,-1.0,46.73776998339028,,,,,0.13845301827581216
NAS100,2024-10-08 15:45:00,2024-10-06,-1,3,30.044999999998254,-1.0,16.146147445499384,-1.0,13.020835413547204,-1.0,7.943651189882348,0.04992511233150565
NAS100,2024-10-09 00:15:00,2024-10-06,-1,0,4.433999999997468,-1.0,96.69711321611318,,,,,0.3382949932342933
NAS100,2024-10-10 01:45:00,2024-10-06,-1,1,22.0,-1.0,28.729909090909132,,,0.3355000000000556,0.3355000000000556,0.06818181818181818
NAS100,2024-10-11 02:00:00,2024-10-06,-1,0,16.4900000000016,-1.0,37.229957550026626,,,,,0.0909642207398335
NAS100,2024-10-14 07:45:00,2024-10-13,-1,2,10.654999999998836,-1.0,57.81435945566117,-1.0,11.57419052088351,-1.0,9.75767245424797,0.1407789770061158
NAS100,2024-10-15 01:15:00,2024-10-13,-1,0,9.167999999997846,-1.0,79.63568935429468,,,,,0.1636125654450646
NAS100,2024-10-16 01:00:00,2024-10-13,-1,1,9.881000000001222,-1.0,50.073575549027495,,,-1.0,4.308976824207658,0.15180649731806645
NAS100,2024-10-17 01:15:00,2024-10-13,-1,1,10.643000000000029,-1.0,38.986563938739074,,,,,0.14093770553415352
NAS100,2024-10-18 00:30:00,2024-10-13,-1,0,2.9439999999995052,-1.0,168.68953804350764,,,,,0.509510869565303
NAS100,2024-10-23 13:15:00,2024-10-20,1,3,28.411000000000058,-1.0,16.128330576185174,-1.0,14.211608179930266,-1.0,10.39980993277253,0.05279645207842022
NAS100,2024-10-24 00:45:00,2024-10-20,1,1,11.856999999999971,-1.0,27.201821708695288,,,,,0.12650754828371458
NAS100,2024-10-25 00:45:00,2024-10-20,1,2,6.477999999999156,41.8613769682055,41.8613769682055,,,6.289904291449233,6.289904291449233,0.23155294844090699
NAS100,2024-10-29 18:45:00,2024-10-27,-1,2,6.514000000002852,-1.0,103.77970525018438,,,-1.0,15.600245624801119,0.23027325759891668
NAS100,2024-10-30 00:15:00,2024-10-27,-1,0,9.588999999999942,-1.0,67.61351548649512,,,,,0.15642924183960882
NAS100,2024-10-31 00:00:00,2024-10-27,-1,0,20.799999999999272,-1.0,15.385817307692742,,,,,0.07211538461538713
NAS100,2024-11-06 10:30:00,2024-11-03,-1,3,71.5669999999991,-1.0,10.484035938351628,-1.0,9.232215965459078,-1.0,2.3156203278047656,0.020959380720164587
NAS100,2024-11-07 00:15:00,2024-11-03,-1,3,7.501000000000204,-1.0,123.67244367417359,-1.0,60.91027862951428,-1.0,8.551393147580121,0.19997333688840946
NAS100,2024-11-08 00:15:00,2024-11-03,-1,0,2.5679999999993015,-1.0,480.29595015589445,,,,,0.5841121495328692
NAS100,2024-11-10 18:15:00,2024-11-10,-1,3,7.0459999999984575,-1.0,183.89625319334144,-1.0,26.212035197281118,-1.0,10.948765256885796,0.21288674425210452
NAS100,2024-11-11 00:15:00,2024-11-10,-1,2,5.346999999997934,-1.0,241.4310828502898,,,-1.0,6.807368617919454,0.2805311389565326
NAS100,2024-11-12 01:30:00,2024-11-10,-1,0,11.411999999996624,-1.0,104.89633718895507,,,,,0.13144058885387694
NAS100,2024-11-13 01:00:00,2024-11-10,-1,0,22.22399999999834,-1.0,49.642953563718585,,,,,0.06749460043197048
NAS100,2024-11-14 00:00:00,2024-11-10,-1,0,30.05500000000029,-1.0,36.83061054732952,,,,,0.04990850108135037
NAS100,2024-11-15 00:15:00,2024-11-10,-1,2,6.0460000000020955,68.62553754546082,152.58733046637084,,,6.301521667215537,6.301521667215537,0.24809791597741981
NAS100,2024-11-19 09:00:00,2024-11-17,1,3,115.79000000000087,3.221253994300014,7.150962950168372,1.962941532083936,1.962941532083936,1.2884532343034594,1.2884532343034594,0.01295448657051549
NAS100,2024-11-20 00:45:00,2024-11-17,1,0,10.578000000001339,-1.0,49.61438835317957,,,,,0.1418037436188136
NAS100,2024-11-21 00:00:00,2024-11-17,1,0,8.319999999999709,-1.0,76.10697115384914,,,,,0.18028846153846784
NAS100,2024-11-22 01:30:00,2024-11-17,1,0,7.9320000000006985,-1.0,64.6326273323192,,,,,0.18910741301057335
NAS100,2024-11-24 18:45:00,2024-11-24,-1,3,10.656999999999243,-1.0,53.62465984799131,-1.0,23.064558506148085,-1.0,9.04766819930646,0.14075255700479558
NAS100,2024-11-25 01:30:00,2024-11-24,-1,2,4.544000000001688,-1.0,131.57548415488088,-1.0,7.115757042250641,2.5138644366185345,2.5138644366185345,0.33010563380269425
NAS100,2024-11-26 00:00:00,2024-11-24,-1,0,11.95799999999872,-1.0,44.87472821542553,,,,,0.12543903662821212
NAS100,2024-11-27 01:45:00,2024-11-24,-1,1,7.609999999996944,-1.0,79.87319316691811,,,,,0.19710906701716194
NAS100,2024-11-28 02:15:00,2024-11-24,-1,2,3.5460000000020955,-1.0,145.58206429771442,,,-1.0,9.20304568527324,0.42301184433139133
NAS100,2024-11-29 00:00:00,2024-11-24,-1,0,16.510999999998603,-1.0,34.67258191509003,,,,,0.09084852522561486
NAS100,2024-12-02 10:15:00,2024-12-01,-1,2,13.867000000002008,-1.0,36.87719045214727,,,-1.0,17.357034686663578,0.1081704766712182
NAS100,2024-12-03 02:15:00,2024-12-01,-1,0,4.954999999998108,-1.0,113.05045408682436,,,,,0.30272452068629113
NAS100,2024-12-04 02:00:00,2024-12-01,-1,2,4.001000000000204,-1.0,172.48687828042085,-1.0,56.08347913021444,-1.0,8.650837290676229,0.374906273431623
NAS100,2024-12-05 01:00:00,2024-12-01,-1,1,8.18999999999869,-1.0,103.51746031747697,,,,,0.18315018315021245
NAS100,2024-12-06 01:00:00,2024-12-01,-1,2,5.287000000000262,-1.0,154.82182712312482,,,-1.0,5.136372233780536,0.2837147720824524
NAS100,2024-12-08 19:45:00,2024-12-08,-1,1,11.21099999999933,-1.0,63.99268575506602,-1.0,18.048702167515213,,,0.13379716350014179
NAS100,2024-12-09 02:45:00,2024-12-08,-1,2,5.9650000000001455,-1.0,129.23168482816146,-1.0,11.759430008382015,-1.0,11.517351215423178,0.2514668901927852
NAS100,2024-12-10 01:30:00,2024-12-08,-1,0,10.179000000000087,-1.0,52.767757147067,,,,,0.1473622163277323
NAS100,2024-12-11 02:45:00,2024-12-08,-1,0,8.356999999999971,-1.0,59.47361493358889,,,,,0.17949024769654245
NAS100,2024-12-12 00:00:00,2024-12-08,-1,0,3.9650000000001455,-1.0,212.46759142496094,,,,,0.3783102143757743
NAS100,2024-12-13 00:15:00,2024-12-08,-1,1,3.166000000001077,-1.0,255.91345546422173,,,,,0.47378395451657923
NAS100,2024-12-16 11:15:00,2024-12-15,-1,3,11.378999999997177,-1.0,61.90464891468277,-1.0,24.13401880657975,-1.0,20.248967396085565,0.1318217769575861
NAS100,2024-12-17 01:00:00,2024-12-15,-1,0,4.644000000000233,-1.0,166.7459086993884,,,,,0.3229974160206556
NAS100,2024-12-18 03:15:00,2024-12-15,-1,2,6.9210000000020955,-1.0,103.66854500791514,,,-1.0,9.624476231755091,0.2167316861724528
NAS100,2024-12-30 10:00:00,2024-12-29,1,3,95.34600000000137,-1.0,7.6659744509469485,-1.0,4.0579573343401325,-1.0,3.276477251274234,0.01573217544522034
NAS100,2024-12-31 01:00:00,2024-12-29,1,1,7.82300000000032,-1.0,88.22114278409438,,,,,0.1917422983510084
NAS100,2025-01-01 18:45:00,2024-12-29,1,0,22.45499999999811,-1.0,35.82716544199811,,,,,0.06680026720107443
NAS100,2025-01-02 01:15:00,2024-12-29,1,0,7.411000000000058,-1.0,95.46606395897912,,,,,0.20240183510997006
NAS100,2025-01-03 00:15:00,2024-12-29,1,1,15.700000000000728,16.602292993629973,53.15987261146254,,,,,0.09554140127388092
NAS100,2025-01-06 06:30:00,2025-01-05,-1,2,17.56800000000294,-1.0,42.4660746812314,-1.0,14.088057832420217,-1.0,11.728255919852185,0.0853825136611879
NAS100,2025-01-07 01:00:00,2025-01-05,-1,0,11.394000000000233,-1.0,64.32403019132741,,,,,0.13164823591363606
NAS100,2025-01-08 01:00:00,2025-01-05,-1,1,8.002000000000407,-1.0,57.4243939015215,,,,,0.1874531367158115
NAS100,2025-01-09 00:15:00,2025-01-05,-1,1,16.976999999998952,-1.0,20.377216233729214,,,,,0.08835483300937107
NAS100,2025-01-10 00:00:00,2025-01-05,-1,1,5.5679999999993015,-1.0,62.110991379317944,,,,,0.2693965517241717
NAS100,2025-01-12 23:30:00,2025-01-12,1,2,10.889999999999418,-1.0,90.1041322314098,-1.0,43.67199265381315,-1.0,13.622038567493929,0.13774104683196328
NAS100,2025-01-13 00:30:00,2025-01-12,1,1,13.03399999999965,-1.0,75.96378701856894,,,,,0.11508362743593986
NAS100,2025-01-14 00:00:00,2025-01-12,1,0,4.5789999999979045,-1.0,179.9836208780034,,,,,0.32758244158128114
NAS100,2025-01-15 00:00:00,2025-01-12,1,0,9.766999999999825,-1.0,93.9354970820126,,,,,0.15357837616463876
NAS100,2025-01-16 01:00:00,2025-01-12,1,1,44.909999999999854,-1.0,10.49610331774666,,,0.6720106880427609,0.6720106880427609,0.03340013360053451
